CT,T1,+,-,T2,+,-
0.0,26.976597659765975,22.65571332924458,15.807006531087689,74.93339333933393,62.93119316582498,43.9074138573815
5.0,48.657065706570656,23.30929732624184,18.795326365124968,122.59045904590458,58.72728693698393,47.35443154162732
10.0,52.65346534653465,46.90604158164697,32.08690296227505,104.1071107110711,92.7432303233962,63.44263833508186
15.0,90.51935193519351,105.41870162747698,65.00774247174378,164.45274527452744,191.5214207269923,118.10404609648188
20.0,132.48154815481547,304.3289520873695,125.49043225168921,150.76507650765075,346.3288162312867,142.80912989705575
30.0,171.04680468046803,113.50788996428355,84.88916595787212,193.5265526552655,128.42561242226714,96.04568571916552
60.0,385.05400540054,267.0835302463351,197.3654667135974,443.60126012601256,307.6934375813978,227.37477993103258
