CT,T1,Lower CI,Upper CI,T2,Lower CI,Upper CI
0.0,26.976597659765975,11.169591128678286,49.632310989010556,74.93339333933393,31.025979481952433,137.8645865051589
5.0,48.657065706570656,29.861739341445688,71.9663630328125,122.59045904590458,75.23602750427726,181.3177459828885
10.0,52.65346534653465,20.566562384259605,99.55950692818162,104.1071107110711,40.66447237598924,196.8503410344673
15.0,90.51935193519351,25.51160946344973,195.9380535626705,164.45274527452744,46.348699178045564,355.97416600151973
20.0,132.48154815481547,6.991112807947445,436.8105335430173,150.76507650765075,7.955943088256419,497.0939306355548
30.0,171.04680468046803,86.15763924862095,284.55469368708395,193.5265526552655,97.48086753125769,321.9521639940039
60.0,385.05400540054,187.68854468454572,652.1375244365082,443.60126012601256,216.22648710451566,751.2946847925134
