0.000000000000000000e+00,0.000000000000000000e+00
1.688442211055276365e+00,4.583992366994010048e-311
3.376884422110552730e+00,1.539398246386180622e-289
5.065326633165828873e+00,1.782795021678508200e-269
6.753768844221105461e+00,8.950329158080540646e-251
8.442211055276381160e+00,2.410786891555959113e-233
1.013065326633165775e+01,4.249771147750109983e-217
1.181909547738693433e+01,5.900663269456019420e-202
1.350753768844221092e+01,7.669050736230290511e-188
1.519597989949748751e+01,1.095900985185454803e-174
1.688442211055276232e+01,2.000441788901043999e-162
1.857286432160804068e+01,5.364341625995751697e-151
2.026130653266331549e+01,2.407296099827839608e-140
2.194974874371859386e+01,2.041303935768815786e-130
2.363819095477386867e+01,3.662776316727566127e-121
2.532663316582914703e+01,1.545459282881685089e-112
2.701507537688442184e+01,1.691828484132082888e-104
2.870351758793969665e+01,5.266384578120371583e-97
3.039195979899497502e+01,5.077243377547161926e-90
3.208040201005024983e+01,1.641662196371695211e-83
3.376884422110552464e+01,1.917396821785303151e-77
3.545728643216080656e+01,8.668719162324442815e-72
3.714572864321608137e+01,1.618132289559290974e-66
3.883417085427135618e+01,1.324306342078554583e-61
4.052261306532663099e+01,5.025790676013030007e-57
4.221105527638190580e+01,9.318272778569033632e-53
4.389949748743718771e+01,8.861654274314380160e-49
4.558793969849246253e+01,4.523141237109543723e-45
4.727638190954773734e+01,1.292620155818913560e-41
4.896482412060301215e+01,2.151391049331658388e-38
5.065326633165829406e+01,2.163391791890715576e-35
5.234170854271356887e+01,1.360143031444871588e-32
5.403015075376884369e+01,5.519806352867470718e-30
5.571859296482411850e+01,1.489594028313436225e-27
5.740703517587939331e+01,2.748238489977368711e-25
5.909547738693467522e+01,3.557158029214387649e-23
6.078391959798995003e+01,3.308809548945323608e-21
6.247236180904522485e+01,2.262077313653417667e-19
6.416080402010049966e+01,1.160633783144959965e-17
6.584924623115577447e+01,4.557250531549606562e-16
6.753768844221104928e+01,1.394514782664461900e-14
6.922613065326632409e+01,3.382301159237084091e-13
7.091457286432161311e+01,6.605824350499334670e-12
7.260301507537688792e+01,1.054285476397127406e-10
7.429145728643216273e+01,1.393999390534584409e-09
7.597989949748743754e+01,1.546650339596143887e-08
7.766834170854271235e+01,1.457208724117903321e-07
7.935678391959798716e+01,1.178894020110223935e-06
8.104522613065326198e+01,8.274595958154049347e-06
8.273366834170853679e+01,5.087777374944476568e-05
8.442211055276381160e+01,2.765185396763741301e-04
8.611055276381910062e+01,1.339601176869904950e-03
8.779899497487437543e+01,5.830084616308925036e-03
8.948743718592965024e+01,2.296067920674812329e-02
9.117587939698492505e+01,8.238587588514398319e-02
9.286432160804019986e+01,2.710355979918181446e-01
9.455276381909547467e+01,8.223679679801392250e-01
9.624120603015074948e+01,2.313977293246061606e+00
9.792964824120602430e+01,6.069175427101210829e+00
9.961809045226129911e+01,1.490910196255574682e+01
1.013065326633165881e+02,3.445538595888387334e+01
1.029949748743718629e+02,7.522253151994939913e+01
1.046834170854271377e+02,1.557409934604145292e+02
1.063718592964824126e+02,3.068930297444576922e+02
1.080603015075376874e+02,5.775090629076847790e+02
1.097487437185929622e+02,1.041064881667527970e+03
1.114371859296482370e+02,1.803064084732608308e+03
1.131256281407035118e+02,3.008430474360505741e+03
1.148140703517587866e+02,4.848027645870097331e+03
1.165025125628140756e+02,7.563321207862159099e+03
1.181909547738693504e+02,1.144823942074345359e+04
1.198793969849246253e+02,1.684747989550323109e+04
1.215678391959799001e+02,2.415083236315197428e+04
1.232562814070351749e+02,3.378349370206084131e+04
1.249447236180904497e+02,4.619277954740219138e+04
1.266331658291457245e+02,6.183202315462879051e+04
1.283216080402009993e+02,8.114274342756156693e+04
1.300100502512562741e+02,1.045363259219960455e+05
1.316984924623115489e+02,1.323764817120571388e+05
1.333869346733668237e+02,1.649636392864737718e+05
1.350753768844220986e+02,2.025222107665966323e+05
1.367638190954773734e+02,2.451913921262647200e+05
1.384522613065326482e+02,2.930198468846334727e+05
1.401407035175879514e+02,3.459643198335783673e+05
1.418291457286432262e+02,4.038919602913011331e+05
1.435175879396985010e+02,4.665859222613981692e+05
1.452060301507537758e+02,5.337536611816725926e+05
1.468944723618090507e+02,6.050372645967372227e+05
1.485829145728643255e+02,6.800251314136212459e+05
1.502713567839196003e+02,7.582643413754727226e+05
1.519597989949748751e+02,8.392731207840004936e+05
1.536482412060301499e+02,9.225528996839262545e+05
1.553366834170854247e+02,1.007599557995257899e+06
1.570251256281406995e+02,1.093913563530469080e+06
1.587135678391959743e+02,1.181008805755053880e+06
1.604020100502512491e+02,1.268420020108328434e+06
1.620904522613065240e+02,1.355708775369000388e+06
1.637788944723617988e+02,1.442468059389160015e+06
1.654673366834170736e+02,1.528325546400245279e+06
1.671557788944723484e+02,1.612945662903167773e+06
1.688442211055276232e+02,1.696030590442094952e+06
1.705326633165829264e+02,1.777320354238652159e+06
1.722211055276382012e+02,1.856592148766795639e+06
1.739095477386934760e+02,1.933659046866350109e+06
1.755979899497487509e+02,2.008368229749632534e+06
1.772864321608040257e+02,2.080598862844098592e+06
1.789748743718593005e+02,2.150259728165892884e+06
1.806633165829145753e+02,2.217286708901605103e+06
1.823517587939698501e+02,2.281640206906160805e+06
1.840402010050251249e+02,2.343302559498660732e+06
1.857286432160803997e+02,2.402275508660271764e+06
1.874170854271356745e+02,2.458577763757440262e+06
1.891055276381909493e+02,2.512242688354525249e+06
1.907939698492462242e+02,2.563316132572956849e+06
1.924824120603014990e+02,2.611854424761120230e+06
1.941708542713567738e+02,2.657922529875462409e+06
1.958592964824120486e+02,2.701592376823980827e+06
1.975477386934673234e+02,2.742941352957860101e+06
1.992361809045225982e+02,2.782050960778931621e+06
2.009246231155779014e+02,2.819005629625273868e+06
2.026130653266331763e+02,2.853891673476484604e+06
2.043015075376884511e+02,2.886796384965960402e+06
2.059899497487437259e+02,2.917807255093647167e+06
2.076783919597990007e+02,2.947011307905572467e+06
2.093668341708542755e+02,2.974494539464734029e+06
2.110552763819095503e+02,3.000341450712701306e+06
2.127437185929648251e+02,3.024634664254440926e+06
2.144321608040200999e+02,3.047454615642586257e+06
2.161206030150753747e+02,3.068879310352787375e+06
2.178090452261306496e+02,3.088984138297624886e+06
2.194974874371859244e+02,3.107841738398564979e+06
2.211859296482411992e+02,3.125521906404726673e+06
2.228743718592964740e+02,3.142091539799787570e+06
2.245628140703517488e+02,3.157614614264073782e+06
2.262512562814070236e+02,3.172152186750665773e+06
2.279396984924622984e+02,3.185762420787876472e+06
2.296281407035175732e+02,3.198500630133090541e+06
2.313165829145728480e+02,3.210419337373925839e+06
2.330050251256281513e+02,3.221568344502104912e+06
2.346934673366834261e+02,3.231994812874472234e+06
2.363819095477387009e+02,3.241743350325999316e+06
2.380703517587939757e+02,3.250856103513465729e+06
2.397587939698492505e+02,3.259372853848238941e+06
2.414472361809045253e+02,3.267331115624700207e+06
2.431356783919598001e+02,3.274766235170018859e+06
2.448241206030150749e+02,3.281711490033577662e+06
2.465125628140703498e+02,3.288198187403086573e+06
2.482010050251256246e+02,3.294255761081422679e+06
2.498894472361808994e+02,3.299911866485917475e+06
2.515778894472361742e+02,3.305192473242137115e+06
2.532663316582914490e+02,3.310121955039150082e+06
2.549547738693467238e+02,3.314723176494556479e+06
2.566432160804019986e+02,3.319017576846860349e+06
2.583316582914573019e+02,3.323025250351422932e+06
2.600201005025125482e+02,3.326765023305677343e+06
2.617085427135678515e+02,3.330254527670619544e+06
2.633969849246230979e+02,3.333510271289890166e+06
2.650854271356784011e+02,3.336547704735932872e+06
2.667738693467336475e+02,3.339381284835669212e+06
2.684623115577889507e+02,3.342024534946467262e+06
2.701507537688441971e+02,3.344490102067703847e+06
2.718391959798995003e+02,3.346789810884343926e+06
2.735276381909547467e+02,3.348934714847331401e+06
2.752160804020100500e+02,3.350935144401477184e+06
2.769045226130652964e+02,3.352800752475502901e+06
2.785929648241205996e+02,3.354540557351101656e+06
2.802814070351759028e+02,3.356162983028727584e+06
2.819698492462311492e+02,3.357675897207525559e+06
2.836582914572864524e+02,3.359086646995523944e+06
2.853467336683416988e+02,3.360402092464230955e+06
2.870351758793970021e+02,3.361628638159126509e+06
2.887236180904522485e+02,3.362772262674461585e+06
2.904120603015075517e+02,3.363838546397332568e+06
2.921005025125627981e+02,3.364832697522256989e+06
2.937889447236181013e+02,3.365759576433619484e+06
2.954773869346733477e+02,3.366623718549296260e+06
2.971658291457286509e+02,3.367429355714737903e+06
2.988542713567838973e+02,3.368180436232669745e+06
3.005427135678392006e+02,3.368880643609516788e+06
3.022311557788944469e+02,3.369533414095658343e+06
