Time (h),Obsv 1,Obsv 2,Obsv 3,Obsv 4
0,86135.42146,80147.39751,86135.42146,80147.39751
42,187931.8287,211423.3072,220635.6518,219714.4173
114,1870046.083,1895852.535,2050691.244,2047926.267
138,2322580.645,2298617.512,2402764.977,2402764.977
162,2541013.825,2649769.585,2753917.051,2528110.599
186,2226728.111,2381566.82,2575115.207,2470046.083
210,2166820.276,2294930.876,2348387.097,2385253.456
282,3044239.631,3169585.253,3376036.866,3395391.705
