Time (h),Obsv 1,Obsv 2,Obsv 3,Obsv 4
0,63565.17734,56195.3017,63565.17734,56195.3017
42,77844.31138,87056.65592,79226.16306,97190.23491
114,660829.4931,746543.7788,706912.4424,739170.5069
138,1227649.77,1291244.24,1406451.613,1288479.263
162,2304147.465,2400921.659,2433179.724,2438709.677
186,2180645.161,2263594.47,2300460.829,2327188.94
210,2072811.06,2159447.005,2265437.788,2345622.12
282,2893087.558,2885714.286,3041474.654,3179723.502
