CT,T1,Lower CI,Upper CI,T2,Lower CI,Upper CI
0.0,34.969396939693965,10.70760112665511,73.32915981700845,71.63636363636363,21.934996743152738,150.21804256045058
5.0,40.96399639963996,9.757439496935284,94.13434483815091,72.13591359135913,17.18244981659126,165.76671130856118
15.0,120.19261926192618,32.93683520076655,262.8870999962135,159.65706570657065,43.751425787265916,349.20432931109946
30.0,109.2025202520252,5.6045621477096574e-08,898.8218596627529,190.12961296129612,9.757954444467032e-08,1564.9149113448448
