CT,T1,+,-,T2,+,-
0.0,34.969396939693965,38.35976287731448,24.261795813038855,71.63636363636363,78.58167892408696,49.70136689321089
5.0,40.96399639963996,53.17034843851095,31.206556902704676,72.13591359135913,93.63079771720206,54.95346377476787
15.0,120.19261926192618,142.69448073428734,87.25578406115963,159.65706570657065,189.5472636045288,115.90563991930473
30.0,109.2025202520252,789.6193394107277,109.20252019597957,190.12961296129612,1374.7852983835487,190.12961286371657
