T,k,+,-,a,+,-,b,+,-
0.0,4373300.503316641,486189.26994213485,486189.26994213485,1.8786632287403477,0.3721377828606556,0.3721377828606556,0.026207675552726937,0.007001756868746512,0.007001756868746512
5.0,4288507.311703456,342953.17505005264,342953.17505005264,2.227616651510791,0.5761863815388034,0.5761863815388034,0.030882643310192467,0.008634817717422747,0.008634817717422747
15.0,5768567.131917789,1480172.4933934158,1480172.4933934158,3.887300943888222,0.8296506156829105,0.8296506156829105,0.02434400553684646,0.006935622468453772,0.006935622468453772
30.0,525999.9999909542,1343294.0744703896,1343294.0744703896,2.2610989989505326,1.5818171677202997,1.5818171677202997,0.011895412451228295,0.021223246964875202,0.021223246964875202
