T,k,+,-,a,+,-,b,+,-
0.0,3895981.4339072467,89639.46426506108,89639.46426506108,1.934639451114428,0.19735908616339487,0.19735908616339487,0.02041734930867854,0.002006683378602981,0.002006683378602981
5.0,3803607.8053934616,69615.76298417311,69615.76298417311,2.3460524057171273,0.23069397655079737,0.23069397655079737,0.025135507796962775,0.0023317302547135707,0.0023317302547135707
10.0,3711995.318824628,72398.98694725537,72398.98694725537,2.665602206625159,0.2788839406569222,0.2788839406569222,0.026252421354844256,0.0026166158975988473,0.0026166158975988473
15.0,3799029.6506027095,76763.09012239327,76763.09012239327,3.1955658565955956,0.3491014297704289,0.3491014297704289,0.0282155905119779,0.0029659058867660374,0.0029659058867660374
20.0,3809630.047187197,97604.18080588506,97604.18080588506,3.7207147995050365,0.4792157394099361,0.4792157394099361,0.028349787003579353,0.003566643330864095,0.003566643330864095
30.0,4009857.7992955055,107127.99910378584,107127.99910378584,3.918443086822064,0.42696582488433277,0.42696582488433277,0.025374623289244932,0.00277201952685641,0.00277201952685641
40.0,4123557.8173947926,107326.81052014958,107326.81052014958,4.582331177282728,0.3919123801401789,0.3919123801401789,0.02458613843860159,0.0021647873259471547,0.0021647873259471547
60.0,3125728.862373479,100725.86812149461,100725.86812149461,9.03277286471725,1.0988308636778634,1.0988308636778634,0.039032585546064855,0.004793800889825061,0.004793800889825061
