0.000000000000000000e+00,8.124527323845476298e-11
1.819095477386934778e+00,2.869748680721754741e-10
3.638190954773869557e+00,9.721096074075222677e-10
5.457286432160804779e+00,3.162386280279016549e-09
7.276381909547739113e+00,9.892945715359364775e-09
9.095477386934673447e+00,2.979962185769625209e-08
1.091457286432160956e+01,8.653962452880873578e-08
1.273366834170854389e+01,2.425856074687235779e-07
1.455276381909547823e+01,6.571583117880170952e-07
1.637185929648241256e+01,1.722353231964185527e-06
1.819095477386934689e+01,4.372176207557623836e-06
2.001005025125628123e+01,1.076109552188511421e-05
2.182914572864321912e+01,2.570654068198495695e-05
2.364824120603015345e+01,5.966082843175049414e-05
2.546733668341708778e+01,1.346509170675124444e-04
2.728643216080402212e+01,2.958052362240724798e-04
2.910552763819095645e+01,6.330932478029618980e-04
3.092462311557789079e+01,1.321206410079240213e-03
3.274371859296482512e+01,2.690780350799146063e-03
3.456281407035176301e+01,5.352316358150736690e-03
3.638190954773869379e+01,1.040641089542464204e-02
3.820100502512563168e+01,1.979175384614242916e-02
4.002010050251256246e+01,3.684760502093675089e-02
4.183919597989950034e+01,6.720211623452586325e-02
4.365829145728643823e+01,1.201440251557541333e-01
4.547738693467336901e+01,2.106948650334423412e-01
4.729648241206030690e+01,3.626734408118782449e-01
4.911557788944723768e+01,6.131346541707314302e-01
5.093467336683417557e+01,1.018670352836578141e+00
5.275376884422110635e+01,1.664178651072240944e+00
5.457286432160804424e+01,2.674836051249756430e+00
5.639195979899497502e+01,4.232137379320110249e+00
5.821105527638191290e+01,6.594993387417475539e+00
6.003015075376885079e+01,1.012698404285762166e+01
6.184924623115578157e+01,1.533094440057215557e+01
6.366834170854271946e+01,2.289209583595972219e+01
6.548743718592965024e+01,3.373091443656599608e+01
6.730653266331658813e+01,4.906683765079635862e+01
6.912562814070352601e+01,7.049373926996810269e+01
7.094472361809044969e+01,1.000678444095332082e+02
7.276381909547738758e+01,1.404084079707226067e+02
7.458291457286432546e+01,1.948110453002582290e+02
7.640201005025126335e+01,2.673730917369916824e+02
7.822110552763820124e+01,3.631297939654076004e+02
8.004020100502512491e+01,4.881995219256704104e+02
8.185929648241206280e+01,6.499355617229922473e+02
8.367839195979900069e+01,8.570814373968548807e+02
8.549748743718593857e+01,1.119926144329329645e+03
8.731658291457287646e+01,1.450455191274734034e+03
8.913567839195980014e+01,1.862492971281159953e+03
9.095477386934673802e+01,2.371831740051537963e+03
9.277386934673367591e+01,2.996342393867764713e+03
9.459296482412061380e+01,3.756062321442566372e+03
9.641206030150753747e+01,4.673255860485201083e+03
9.823115577889447536e+01,5.772443317622202812e+03
1.000502512562814132e+02,7.080395098698571928e+03
1.018693467336683511e+02,8.626088226933474289e+03
1.036884422110552890e+02,1.044062337391724395e+04
1.055075376884422127e+02,1.255710146285593692e+04
1.073266331658291506e+02,1.501045989109056427e+04
1.091457286432160885e+02,1.783726942423060609e+04
1.109648241206030264e+02,2.107549380168230709e+04
1.127839195979899500e+02,2.476421502896009770e+04
1.146030150753768879e+02,2.894332818506465264e+04
1.164221105527638258e+02,3.365321031680788292e+04
1.182412060301507637e+02,3.893436860490847903e+04
1.200603015075377016e+02,4.482707345341920882e+04
1.218793969849246253e+02,5.137098246513534104e+04
1.236984924623115631e+02,5.860476141766554792e+04
1.255175879396985010e+02,6.656570835017490026e+04
1.273366834170854389e+02,7.528938671698090911e+04
1.291557788944723768e+02,8.480927327323930513e+04
1.309748743718593005e+02,9.515642594559340796e+04
1.327939698492462526e+02,1.063591764253016736e+05
1.346130653266331763e+02,1.184428516232718248e+05
1.364321608040200999e+02,1.314295274667855119e+05
1.382512562814070520e+02,1.453378178177707887e+05
1.400703517587939757e+02,1.601827005728864460e+05
1.418894472361808994e+02,1.759753822857921186e+05
1.437085427135678515e+02,1.927232019493172120e+05
1.455276381909547752e+02,2.104295739052875142e+05
1.473467336683417273e+02,2.290939692254899419e+05
1.491658291457286509e+02,2.487119343391384173e+05
1.509849246231155746e+02,2.692751451782179065e+05
1.528040201005025267e+02,2.907714946775704157e+05
1.546231155778894504e+02,3.131852111047151266e+05
1.564422110552764025e+02,3.364970044060058426e+05
1.582613065326633262e+02,3.606842375398695585e+05
1.600804020100502498e+02,3.857211196219131816e+05
1.618994974874372019e+02,4.115789176265826682e+05
1.637185929648241256e+02,4.382261833708204795e+05
1.655376884422110777e+02,4.656289925408355193e+05
1.673567839195980014e+02,4.937511926073332434e+05
1.691758793969849251e+02,5.225546566005878849e+05
1.709949748743718771e+02,5.519995398777979426e+05
1.728140703517588008e+02,5.820445372044889955e+05
1.746331658291457529e+02,6.126471376828964567e+05
1.764522613065326766e+02,6.437638752870458411e+05
1.782713567839196003e+02,6.753505730011217529e+05
1.800904522613065524e+02,7.073625787993964041e+05
1.819095477386934760e+02,7.397549919479788514e+05
1.837286432160803997e+02,7.724828783469412010e+05
1.855477386934673518e+02,8.055014738625144819e+05
1.873668341708542755e+02,8.387663748202915303e+05
1.891859296482412276e+02,8.722337150393713964e+05
1.910050251256281513e+02,9.058603289824140957e+05
1.928241206030150749e+02,9.396039007764101261e+05
1.946432160804020270e+02,9.734230990226777503e+05
1.964623115577889507e+02,1.007277697461856878e+06
1.982814070351759028e+02,1.041128681690273457e+06
2.001005025125628265e+02,1.074938342238222715e+06
2.019195979899497502e+02,1.108670354418902891e+06
2.037386934673367023e+02,1.142289845439534634e+06
2.055577889447236259e+02,1.175763449334403733e+06
2.073768844221105780e+02,1.209059350334116025e+06
2.091959798994975017e+02,1.242147315327182645e+06
2.110150753768844254e+02,1.274998716100259451e+06
2.128341708542713775e+02,1.307586542063007830e+06
2.146532663316583012e+02,1.339885404173678486e+06
2.164723618090452248e+02,1.371871530783289578e+06
2.182914572864321769e+02,1.403522756110588089e+06
2.201105527638191006e+02,1.434818502048017224e+06
2.219296482412060527e+02,1.465739753981431015e+06
2.237487437185929764e+02,1.496269031284339260e+06
2.255678391959799001e+02,1.526390353121755645e+06
2.273869346733668522e+02,1.556089200170082506e+06
2.292060301507537758e+02,1.585352472828515340e+06
2.310251256281407279e+02,1.614168446464963024e+06
2.328442211055276516e+02,1.642526724205736537e+06
2.346633165829145753e+02,1.670418187744143652e+06
2.364824120603015274e+02,1.697834946608622093e+06
2.383015075376884511e+02,1.724770286296958569e+06
2.401206030150754032e+02,1.751218615649424493e+06
2.419396984924623268e+02,1.777175413800833281e+06
2.437587939698492505e+02,1.802637177019681782e+06
2.455778894472362026e+02,1.827601365711884573e+06
2.473969849246231263e+02,1.852066351837306516e+06
2.492160804020100784e+02,1.876031366959425854e+06
2.510351758793970021e+02,1.899496451122092083e+06
2.528542713567839257e+02,1.922462402722551022e+06
2.546733668341708778e+02,1.944930729526696960e+06
2.564924623115578015e+02,1.966903600950880907e+06
2.583115577889447536e+02,1.988383801714573056e+06
2.601306532663316489e+02,2.009374686949662864e+06
2.619497487437186010e+02,2.029880138835216407e+06
2.637688442211055531e+02,2.049904524810969131e+06
2.655879396984925052e+02,2.069452657408745494e+06
2.674070351758794004e+02,2.088529755728194956e+06
2.692261306532663525e+02,2.107141408571770415e+06
2.710452261306533046e+02,2.125293539243564475e+06
2.728643216080401999e+02,2.142992372007512487e+06
2.746834170854271520e+02,2.160244400192342699e+06
2.765025125628141041e+02,2.177056355923605151e+06
2.783216080402009993e+02,2.193435181456936989e+06
2.801407035175879514e+02,2.209388002081410959e+06
2.819597989949749035e+02,2.224922100557284895e+06
2.837788944723617988e+02,2.240044893048693892e+06
2.855979899497487509e+02,2.254763906508662738e+06
2.874170854271357030e+02,2.269086757471275982e+06
2.892361809045226551e+02,2.283021132203876507e+06
2.910552763819095503e+02,2.296574768170609139e+06
2.928743718592965024e+02,2.309755436757606920e+06
2.946934673366834545e+02,2.322570927209406160e+06
2.965125628140703498e+02,2.335029031725892331e+06
