T,k,+,-,a,+,-,b,+,-
0.0,2729977.4371751924,126516.74035143784,126516.74035143784,1.6106274958156812,0.5614209227627335,0.5614209227627335,0.026061883852046958,0.007289623905373942,0.007289623905373942
5.0,3145564.054829439,83400.8347112306,83400.8347112306,1.7499141586088296,0.36309954510617193,0.36309954510617193,0.02689549938172076,0.00455876482633619,0.00455876482633619
10.0,2924508.6403515977,222682.2087051569,222682.2087051569,1.3976216094666924,0.6118756914159432,0.6118756914159432,0.019823361609562128,0.007422132409804617,0.007422132409804617
15.0,2593926.961098096,77041.44667300134,77041.44667300134,3.1546085073948262,0.7591624396817066,0.7591624396817066,0.03999999999998821,0.008991669628423859,0.008991669628423859
20.0,2629693.557146239,116794.77228812591,116794.77228812591,2.984107654755887,0.5649914292819672,0.5649914292819672,0.021386550847124135,0.004031004731695319,0.004031004731695319
30.0,2729151.7683769236,117333.8783013776,117333.8783013776,3.6389812357148013,0.4378728097763013,0.4378728097763013,0.01853916419521614,0.00246545572449927,0.00246545572449927
60.0,764412.1651999812,1523878.7787780794,1523878.7787780794,5.117042214217792,4.958512865164626,4.958512865164626,0.014357583797332475,0.019375249185730803,0.019375249185730803
