CT,T1,Lower CI,Upper CI,T2,Lower CI,Upper CI
0.0,56.94959495949595,33.79569557877481,86.04641776639777,93.017101710171,55.199297822094586,140.54162103989313
5.0,71.23672367236723,43.16008658228064,106.2338644359691,112.99909990999099,68.46259463399215,168.51323927297634
15.0,131.08280828082806,56.10396587028737,237.32902803455582,193.4266426642664,82.78737616904921,350.2042541013503
30.0,156.55985598559855,0.01337506725101889,905.511270193234,212.2097209720972,0.018129291646658885,1227.3790926485751
