CT,T1,+,-,T2,+,-
0.0,65.84158415841584,32.70756510928848,26.18019044468201,88.92079207920791,44.17242740549169,35.357036147923175
5.0,79.12961296129612,41.31072550555592,32.72232541235192,107.3042304230423,56.01968015134108,44.37332390014596
10.0,86.32313231323131,59.828826910011585,44.22104012603878,111.70027002700269,77.41721068458921,57.22107146239806
15.0,79.92889288928892,40.99157047414482,32.59320979692952,111.6003600360036,57.23429736093371,45.50812374074273
20.0,88.52115211521152,38.82534993310354,31.841236154787275,121.89108910891089,53.46139397532018,43.84446949390879
30.0,104.9063906390639,52.484749955855264,41.94890055524511,135.67866786678667,67.88014451695537,54.253805808591025
40.0,135.17911791179117,104.10135637503228,74.63689543254355,160.15661566156615,123.33651217995924,88.42780423942767
60.0,152.96309630963094,119.19041980687774,85.15025463516093,194.4257425742574,151.498540744632,108.23134394662424
